,Unnamed: 0,Unnamed: 0.1,id,team_id,team_name,home_team,visiting_team,type,time,result,foul,yellow_card,red_card,possession,shot,pass,pass_rate,most,score,create_time,update_time,year,home_rank,visiting_rank
2037,2037,2037,2157,30,哥伦比亚,韩国,哥伦比亚,国际友谊,2017/11/10 19:00:00,2-1,26,2,0,0.61,5(2),0(0),0.0,0,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,60,13
2038,2038,2038,2158,30,哥伦比亚,秘鲁,哥伦比亚,南美预选,2017/10/11 07:30:00,1-1,16,0,0,0.34,6(5),0(0),0.0,0,2,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,11,13
2039,2039,2039,2159,30,哥伦比亚,哥伦比亚,巴拉圭,南美预选,2017/10/6 07:30:00,1-2,16,3,0,0.63,11(7),0(0),0.0,0,6,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,13,30
2040,2040,2040,2160,30,哥伦比亚,哥伦比亚,巴西,南美预选,2017/9/6 04:30:00,1-1,12,1,0,0.5,12(6),0(0),0.0,0,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,13,2
2041,2041,2041,2161,30,哥伦比亚,委内瑞拉,哥伦比亚,南美预选,2017/9/1 05:00:00,0-0,20,1,0,0.5,11(6),0(0),0.0,0,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,52,13
2042,2042,2042,2162,30,哥伦比亚,喀麦隆,哥伦比亚,国际友谊,2017/6/14 02:30:00,0-4,10,1,0,0.55,10(5),0(0),0.0,0,6,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,0,13
2043,2043,2043,2163,30,哥伦比亚,西班牙,哥伦比亚,国际友谊,2017/6/8 03:30:00,2-2,16,3,0,0.28,6(5),288(220),0.76,1,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,6,13
2044,2044,2044,2164,30,哥伦比亚,厄瓜多尔,哥伦比亚,南美预选,2017/3/29 05:00:00,0-2,16,1,0,0.45,7(3),0(0),0.0,0,2,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,70,13
2045,2045,2045,2165,30,哥伦比亚,哥伦比亚,玻利维亚,南美预选,2017/3/24 04:30:00,1-0,13,0,0,0.76,17(5),0(0),0.0,0,8,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,13,49
2046,2046,2046,2166,30,哥伦比亚,巴西,哥伦比亚,国际友谊,2017/1/26 07:45:00,1-0,20,1,0,0.5,10(1),0(0),0.0,0,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2017,2,13
2047,2047,2047,2167,30,哥伦比亚,阿根廷,哥伦比亚,南美预选,2016/11/16 07:30:00,3-0,23,4,0,0.54,9(0),409(325),0.79,1,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,1,6
2048,2048,2048,2168,30,哥伦比亚,哥伦比亚,智利,南美预选,2016/11/11 04:30:00,0-0,15,2,0,0.63,20(3),520(443),0.85,1,7,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,6,4
2049,2049,2049,2169,30,哥伦比亚,哥伦比亚,乌拉圭,南美预选,2016/10/12 04:30:00,2-2,14,2,0,0.61,11(5),453(344),0.76,1,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,6,9
2050,2050,2050,2170,30,哥伦比亚,巴拉圭,哥伦比亚,南美预选,2016/10/7 07:30:00,0-1,19,1,0,0.49,5(1),0(0),0.0,0,2,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,40,6
2051,2051,2051,2171,30,哥伦比亚,巴西,哥伦比亚,南美预选,2016/9/7 08:45:00,2-1,16,1,0,0.37,4(1),393(307),0.78,1,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,2,6
2052,2052,2052,2172,30,哥伦比亚,哥伦比亚,委内瑞拉,南美预选,2016/9/2 04:30:00,2-0,12,2,0,0.57,24(11),0(0),0.0,0,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,6,59
2053,2053,2053,2173,30,哥伦比亚,美国,哥伦比亚,美洲杯,2016/6/26 08:00:00,0-1,14,4,1,0.55,9(4),0(0),0.0,0,8,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,28,6
2054,2054,2054,2174,30,哥伦比亚,哥伦比亚,智利,美洲杯,2016/6/23 08:05:00,0-2,16,4,1,0.67,14(4),0(0),0.0,0,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,6,4
2055,2055,2055,2175,30,哥伦比亚,秘鲁,哥伦比亚,美洲杯,2016/6/18 08:00:00,0-0,12,2,0,0.51,8(3),0(0),0.0,0,2,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,19,6
2056,2056,2056,2176,30,哥伦比亚,哥伦比亚,哥斯达黎加,美洲杯,2016/6/12 09:20:00,2-3,10,1,0,0.55,15(5),0(0),0.0,0,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,6,17
2057,2057,2057,2177,30,哥伦比亚,哥伦比亚,巴拉圭,美洲杯,2016/6/8 10:30:00,2-1,21,1,0,0.44,16(7),0(0),0.0,0,7,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,6,40
2058,2058,2058,2178,30,哥伦比亚,美国,哥伦比亚,美洲杯,2016/6/4 09:35:00,0-2,14,0,0,0.47,13(7),0(0),0.0,0,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,28,6
2059,2059,2059,2179,30,哥伦比亚,哥伦比亚,海地,国际友谊,2016/5/30 05:00:00,3-1,9,1,0,0.51,22(8),0(0),0.0,0,11,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,6,0
2060,2060,2060,2180,30,哥伦比亚,哥伦比亚,厄瓜多尔,南美预选,2016/3/30 04:30:00,3-1,15,2,0,0.43,17(8),0(0),0.0,0,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,6,20
2061,2061,2061,2181,30,哥伦比亚,玻利维亚,哥伦比亚,南美预选,2016/3/25 04:00:00,2-3,16,1,0,0.31,7(5),0(0),0.0,0,0,2018/3/9 11:28:46,2018/3/9 11:28:46,2016,95,6
2062,2062,2062,2182,30,哥伦比亚,哥伦比亚,阿根廷,南美预选,2015/11/18 04:30:00,0-1,15,4,0,0.54,12(2),0(0),0.0,0,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,8,2
2063,2063,2063,2183,30,哥伦比亚,智利,哥伦比亚,南美预选,2015/11/13 07:30:00,1-1,21,3,0,0.33,14(4),0(0),0.0,0,7,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,5,8
2064,2064,2064,2184,30,哥伦比亚,乌拉圭,哥伦比亚,南美预选,2015/10/14 07:00:00,3-0,23,3,1,0.66,12(4),0(0),0.0,0,2,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,11,8
2065,2065,2065,2185,30,哥伦比亚,哥伦比亚,秘鲁,南美预选,2015/10/9 04:30:00,2-0,21,2,0,0.52,10(4),0(0),0.0,0,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,8,47
2066,2066,2066,2186,30,哥伦比亚,哥伦比亚,秘鲁,国际友谊,2015/9/9 08:10:00,1-1,25,3,0,0.58,15(5),0(0),0.0,0,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,8,47
2067,2067,2067,2187,30,哥伦比亚,阿根廷,哥伦比亚,美洲杯,2015/6/27 07:30:00,0-0,22,5,0,0.39,2(1),285(208),0.73,1,1,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,2,8
2068,2068,2068,2188,30,哥伦比亚,哥伦比亚,秘鲁,美洲杯,2015/6/22 03:00:00,0-0,13,2,0,0.58,16(3),445(362),0.81,1,8,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,8,47
2069,2069,2069,2189,30,哥伦比亚,巴西,哥伦比亚,美洲杯,2015/6/18 08:00:00,0-1,19,1,1,0.4,15(1),353(267),0.76,1,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,6,8
2070,2070,2070,2190,30,哥伦比亚,哥伦比亚,委内瑞拉,美洲杯,2015/6/15 03:00:00,0-1,17,3,0,0.6,15(2),394(291),0.74,1,10,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,8,83
2071,2071,2071,2191,30,哥伦比亚,哥伦比亚,哥斯达黎加,国际友谊,2015/6/7 05:15:00,1-0,22,2,0,0.51,15(4),0(0),0.0,0,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,8,37
2072,2072,2072,2192,30,哥伦比亚,哥伦比亚,科威特,国际友谊,2015/3/30 23:59:00,3-1,24,2,0,0.61,14(6),0(0),0.0,0,1,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,8,0
2073,2073,2073,2193,30,哥伦比亚,巴林,哥伦比亚,国际友谊,2015/3/27 01:00:00,0-6,13,0,0,0.59,13(10),0(0),0.0,0,1,2018/3/9 11:28:46,2018/3/9 11:28:46,2015,124,8
2074,2074,2074,2194,30,哥伦比亚,斯洛文尼亚,哥伦比亚,国际友谊,2014/11/19 01:00:00,0-1,0,2,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,47,3
2075,2075,2075,2195,30,哥伦比亚,美国,哥伦比亚,国际友谊,2014/11/15 03:45:00,1-2,0,1,0,0.0,0(0),0(0),0.0,0,8,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,27,3
2076,2076,2076,2196,30,哥伦比亚,加拿大,哥伦比亚,国际友谊,2014/10/15 09:30:00,0-1,0,0,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,112,3
2077,2077,2077,2197,30,哥伦比亚,哥伦比亚,萨尔瓦多,国际友谊,2014/10/11 08:00:00,3-0,12,3,0,0.0,15(8),0(0),0.0,0,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,3,0
2078,2078,2078,2198,30,哥伦比亚,巴西,哥伦比亚,国际友谊,2014/9/6 09:00:00,1-0,7,5,1,0.48,8(2),0(0),0.0,0,2,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,6,3
2079,2079,2079,2199,30,哥伦比亚,巴西,哥伦比亚,世界杯,2014/7/5 04:00:00,2-1,23,2,0,0.49,11(5),0(0),0.0,0,6,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,6,3
2080,2080,2080,2200,30,哥伦比亚,哥伦比亚,乌拉圭,世界杯,2014/6/29 04:00:00,2-0,19,1,0,0.54,10(8),0(0),0.0,0,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,3,10
2081,2081,2081,2201,30,哥伦比亚,日本,哥伦比亚,世界杯,2014/6/25 04:00:00,1-4,19,1,0,0.45,13(9),0(0),0.0,0,2,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,54,3
2082,2082,2082,2202,30,哥伦比亚,哥伦比亚,科特迪瓦,世界杯,2014/6/20 00:00:00,2-1,11,0,0,0.45,11(6),0(0),0.0,0,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,3,0
2083,2083,2083,2203,30,哥伦比亚,哥伦比亚,希腊,世界杯,2014/6/15 00:00:00,3-0,19,1,0,0.46,12(8),0(0),0.0,0,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,3,24
2084,2084,2084,2204,30,哥伦比亚,哥伦比亚,约旦,国际友谊,2014/6/7 07:00:00,3-0,14,2,0,0.7,18(6),0(0),0.0,0,6,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,3,81
2085,2085,2085,2205,30,哥伦比亚,哥伦比亚,塞内加尔,国际友谊,2014/6/1 05:00:00,2-2,12,1,0,0.73,11(2),0(0),0.0,0,6,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,3,35
2086,2086,2086,2206,30,哥伦比亚,哥伦比亚,突尼斯,国际友谊,2014/3/6 02:00:00,1-1,0,2,1,0.0,0(0),0(0),0.0,0,2,2018/3/9 11:28:46,2018/3/9 11:28:46,2014,3,22
2087,2087,2087,2207,30,哥伦比亚,荷兰,哥伦比亚,球会友谊,2013/11/20 03:30:00,0-0,0,4,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2013,9,4
2088,2088,2088,2208,30,哥伦比亚,巴拉圭,哥伦比亚,南美预选,2013/10/16 07:30:00,1-2,10,2,1,0.46,11(6),0(0),0.0,0,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2013,51,4
2089,2089,2089,2209,30,哥伦比亚,哥伦比亚,智利,南美预选,2013/10/12 05:00:00,3-3,26,6,0,0.48,15(6),0(0),0.0,0,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2013,4,15
2090,2090,2090,2210,30,哥伦比亚,乌拉圭,哥伦比亚,南美预选,2013/9/11 06:00:00,2-0,20,3,0,0.59,12(5),0(0),0.0,0,1,2018/3/9 11:28:46,2018/3/9 11:28:46,2013,6,4
2091,2091,2091,2211,30,哥伦比亚,哥伦比亚,厄瓜多尔,南美预选,2013/9/7 06:00:00,1-0,23,3,0,0.61,15(9),0(0),0.0,0,7,2018/3/9 11:28:46,2018/3/9 11:28:46,2013,4,23
2092,2092,2092,2212,30,哥伦比亚,哥伦比亚,塞尔维亚,球会友谊,2013/8/15 02:00:00,1-0,21,1,0,0.51,12(5),0(0),0.0,0,4,2018/3/9 11:28:46,2018/3/9 11:28:46,2013,4,30
2093,2093,2093,2213,30,哥伦比亚,哥伦比亚,秘鲁,南美预选,2013/6/12 04:30:00,2-0,17,3,0,0.59,5(4),0(0),0.0,0,2,2018/3/9 11:28:46,2018/3/9 11:28:46,2013,4,39
2094,2094,2094,2214,30,哥伦比亚,阿根廷,哥伦比亚,南美预选,2013/6/8 06:00:00,0-0,18,5,1,0.56,6(3),0(0),0.0,0,3,2018/3/9 11:28:46,2018/3/9 11:28:46,2013,3,4
2095,2095,2095,2215,30,哥伦比亚,委内瑞拉,哥伦比亚,南美预选,2013/3/27 08:00:00,1-0,13,1,1,0.72,12(1),0(0),0.0,0,5,2018/3/9 11:28:46,2018/3/9 11:28:46,2013,36,4
2096,2096,2096,2216,30,哥伦比亚,哥伦比亚,玻利维亚,南美预选,2013/3/23 04:00:00,5-0,14,1,1,0.64,21(13),0(0),0.0,0,3,2018/3/9 11:28:47,2018/3/9 11:28:47,2013,4,70
2097,2097,2097,2217,30,哥伦比亚,巴西,哥伦比亚,球会友谊,2012/11/15 08:30:00,1-1,14,1,1,0.36,6(3),0(0),0.0,0,2,2018/3/9 11:28:47,2018/3/9 11:28:47,2012,18,5
2098,2098,2098,2218,30,哥伦比亚,哥伦比亚,巴拉圭,南美预选,2012/10/13 04:30:00,2-0,5,1,1,0.46,11(3),0(0),0.0,0,3,2018/3/9 11:28:47,2018/3/9 11:28:47,2012,5,37
2099,2099,2099,2219,30,哥伦比亚,智利,哥伦比亚,南美预选,2012/9/12 03:30:00,1-3,8,3,1,0.4,18(12),0(0),0.0,0,6,2018/3/9 11:28:47,2018/3/9 11:28:47,2012,26,5
2100,2100,2100,2220,30,哥伦比亚,哥伦比亚,乌拉圭,南美预选,2012/9/8 04:30:00,4-0,4,0,0,0.4,15(11),0(0),0.0,0,2,2018/3/9 11:28:47,2018/3/9 11:28:47,2012,5,16
2101,2101,2101,2221,30,哥伦比亚,厄瓜多尔,哥伦比亚,南美预选,2012/6/11 05:00:00,1-0,13,2,0,0.44,9(2),0(0),0.0,0,2,2018/3/9 11:28:47,2018/3/9 11:28:47,2012,13,5
2102,2102,2102,2222,30,哥伦比亚,墨西哥,哥伦比亚,球会友谊,2012/3/1 09:15:00,0-2,11,2,0,0.34,14(7),0(0),0.0,0,4,2018/3/9 11:28:47,2018/3/9 11:28:47,2012,15,5
2103,2103,2103,2223,30,哥伦比亚,哥伦比亚,阿根廷,南美预选,2011/11/16 05:00:00,1-2,15,1,1,0.5,9(5),0(0),0.0,0,2,2018/3/9 11:28:47,2018/3/9 11:28:47,2011,36,10
2104,2104,2104,2224,30,哥伦比亚,哥伦比亚,委内瑞拉,南美预选,2011/11/12 08:00:00,1-1,12,1,0,0.53,16(10),0(0),0.0,0,6,2018/3/9 11:28:47,2018/3/9 11:28:47,2011,36,39
2105,2105,2105,2225,30,哥伦比亚,玻利维亚,哥伦比亚,南美预选,2011/10/12 04:00:00,1-2,14,1,0,0.42,12(6),0(0),0.0,0,2,2018/3/9 11:28:47,2018/3/9 11:28:47,2011,108,36
2106,2106,2106,2226,30,哥伦比亚,哥伦比亚,秘鲁,美洲杯,2011/7/17 03:00:00,0-0,12,1,1,0.7,15(6),0(0),0.0,0,9,2018/3/9 11:28:47,2018/3/9 11:28:47,2011,36,35
2107,2107,2107,2227,30,哥伦比亚,哥伦比亚,玻利维亚,美洲杯,2011/7/11 03:00:00,2-0,12,0,1,0.43,11(6),0(0),0.0,0,2,2018/3/9 11:28:47,2018/3/9 11:28:47,2011,36,108
2108,2108,2108,2228,30,哥伦比亚,阿根廷,哥伦比亚,美洲杯,2011/7/7 08:45:00,0-0,9,2,1,0.51,9(5),0(0),0.0,0,6,2018/3/9 11:28:47,2018/3/9 11:28:47,2011,10,36
2109,2109,2109,2229,30,哥伦比亚,哥伦比亚,哥斯达黎加,美洲杯,2011/7/3 02:30:00,1-0,14,2,0,0.5,17(9),0(0),0.0,0,5,2018/3/9 11:28:47,2018/3/9 11:28:47,2011,36,65
2110,2110,2110,2230,31,塞内加尔,塞内加尔,南非,非洲预选,2017/11/15 03:30:00,2-1,15,0,0,0.59,11(5),0(0),0.0,0,11,2018/3/9 11:29:21,2018/3/9 11:29:21,2017,23,81
2111,2111,2111,2231,31,塞内加尔,南非,塞内加尔,非洲预选,2017/11/11 01:00:00,0-2,20,2,0,0.31,5(2),0(0),0.0,0,4,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,81,23
2112,2112,2112,2232,31,塞内加尔,佛得角,塞内加尔,非洲预选,2017/10/8 01:30:00,0-2,13,2,0,0.57,10(5),0(0),0.0,0,6,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,67,23
2113,2113,2113,2233,31,塞内加尔,塞内加尔,科特迪瓦,西非杯,2017/9/20 02:00:00,0-0,0,3,0,0.55,5(1),0(0),0.0,0,8,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,0
2114,2114,2114,2234,31,塞内加尔,塞内加尔,贝宁,西非杯,2017/9/18 02:00:00,4-0,0,2,0,0.49,19(9),0(0),0.0,0,5,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,0
2115,2115,2115,2235,31,塞内加尔,塞内加尔,尼日尔,西非杯,2017/9/15 23:00:00,1-2,0,0,0,0.59,3(1),0(0),0.0,0,5,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,0
2116,2116,2116,2236,31,塞内加尔,塞内加尔,利比里亚,西非杯,2017/9/10 02:00:00,0-0,0,2,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,0
2117,2117,2117,2237,31,塞内加尔,布基纳法索,塞内加尔,非洲预选,2017/9/6 02:00:00,2-2,15,1,0,0.5,7(4),0(0),0.0,0,6,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,0,23
2118,2118,2118,2238,31,塞内加尔,塞内加尔,布基纳法索,非洲预选,2017/9/3 04:00:00,0-0,16,2,1,0.59,11(3),0(0),0.0,0,4,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,0
2119,2119,2119,2239,31,塞内加尔,塞内加尔,塞拉利昂,非国锦标,2017/7/23 01:00:00,3-1,0,0,0,0.0,13(4),0(0),0.0,0,5,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,0
2120,2120,2120,2240,31,塞内加尔,塞内加尔,赤道几内亚,非洲杯,2017/6/11 05:00:00,3-0,0,3,0,0.49,10(6),0(0),0.0,0,3,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,0
2121,2121,2121,2241,31,塞内加尔,科特迪瓦,塞内加尔,国际友谊,2017/3/28 02:05:00,1-1,0,1,0,0.57,7(3),0(0),0.0,0,3,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,0,23
2122,2122,2122,2242,31,塞内加尔,尼日利亚,塞内加尔,国际友谊,2017/3/24 04:00:00,1-1,0,2,0,0.49,16(7),0(0),0.0,0,5,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,108,23
2123,2123,2123,2243,31,塞内加尔,塞内加尔,喀麦隆,非洲杯,2017/1/29 03:00:00,0-0,24,2,0,0.56,7(2),0(0),0.0,0,2,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,0
2124,2124,2124,2244,31,塞内加尔,塞内加尔,阿尔及利亚,非洲杯,2017/1/24 03:00:00,2-2,15,1,0,0.49,9(4),0(0),0.0,0,3,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,58
2125,2125,2125,2245,31,塞内加尔,塞内加尔,津巴布韦,非洲杯,2017/1/20 03:00:00,2-0,16,2,0,0.55,24(10),0(0),0.0,0,4,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,23,103
2126,2126,2126,2246,31,塞内加尔,突尼斯,塞内加尔,非洲杯,2017/1/16 03:00:00,0-2,18,2,0,0.45,8(3),0(0),0.0,0,2,2018/3/9 11:29:22,2018/3/9 11:29:22,2017,27,23
2127,2127,2127,2247,31,塞内加尔,塞内加尔,布基纳法索,国际友谊,2016/11/27 23:00:00,2-1,0,0,0,0.0,0(0),0(0),0.0,0,0,2018/3/9 11:29:22,2018/3/9 11:29:22,2016,33,0
2128,2128,2128,2248,31,塞内加尔,南非,塞内加尔,非洲预选,2016/11/12 21:00:00,2-1,0,1,0,0.56,13(3),0(0),0.0,0,3,2018/3/9 11:29:22,2018/3/9 11:29:22,2016,60,33
2129,2129,2129,2249,31,塞内加尔,塞内加尔,佛得角,非洲预选,2016/10/9 04:00:00,2-0,18,3,0,0.64,18(3),0(0),0.0,0,4,2018/3/9 11:29:22,2018/3/9 11:29:22,2016,33,80
2130,2130,2130,2250,31,塞内加尔,塞内加尔,纳米比亚,非洲杯,2016/9/4 01:30:00,2-0,0,0,0,0.0,16(11),0(0),0.0,0,6,2018/3/9 11:29:22,2018/3/9 11:29:22,2016,33,99
2131,2131,2131,2251,31,塞内加尔,卢旺达,塞内加尔,国际友谊,2016/5/28 21:30:00,0-2,0,2,0,0.0,2(2),0(0),0.0,0,8,2018/3/9 11:29:22,2018/3/9 11:29:22,2016,92,33
2132,2132,2132,2252,31,塞内加尔,塞内加尔,尼日尔,非洲杯,2016/3/27 03:00:00,2-0,0,2,0,0.54,10(7),0(0),0.0,0,4,2018/3/9 11:29:22,2018/3/9 11:29:22,2016,33,0
2133,2133,2133,2253,31,塞内加尔,墨西哥,塞内加尔,国际友谊,2016/2/11 09:35:00,2-0,8,2,0,0.24,1(1),0(0),0.0,0,4,2018/3/9 11:29:22,2018/3/9 11:29:22,2016,18,33
2134,2134,2134,2254,31,塞内加尔,塞内加尔,马达加斯加,非洲预选,2015/11/18 03:00:00,3-0,0,0,0,0.0,0(0),0(0),0.0,0,5,2018/3/9 11:29:22,2018/3/9 11:29:22,2015,44,0
2135,2135,2135,2255,31,塞内加尔,阿尔及利亚,塞内加尔,国际友谊,2015/10/14 03:25:00,1-0,0,2,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:29:22,2018/3/9 11:29:22,2015,28,44
2136,2136,2136,2256,31,塞内加尔,南非,塞内加尔,国际友谊,2015/9/9 01:10:00,1-0,0,1,0,0.0,0(0),0(0),0.0,0,5,2018/3/9 11:29:22,2018/3/9 11:29:22,2015,72,44
2137,2137,2137,2257,31,塞内加尔,塞内加尔,布隆迪,非洲杯,2015/6/14 03:00:00,3-1,0,2,0,0.0,0(0),0(0),0.0,0,10,2018/3/9 11:29:22,2018/3/9 11:29:22,2015,44,0
2138,2138,2138,2258,31,塞内加尔,加纳,塞内加尔,国际友谊,2015/3/29 03:45:00,1-2,0,1,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:29:22,2018/3/9 11:29:22,2015,33,44
2139,2139,2139,2259,31,塞内加尔,阿尔及利亚,塞内加尔,非洲杯,2015/1/28 02:00:00,2-0,0,3,0,0.0,0(0),0(0),0.0,0,5,2018/3/9 11:29:22,2018/3/9 11:29:22,2015,28,44
2140,2140,2140,2260,31,塞内加尔,塞内加尔,南非,非洲杯,2015/1/24 03:00:00,1-1,0,0,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 11:29:22,2018/3/9 11:29:22,2015,44,72
2141,2141,2141,2261,31,塞内加尔,加纳,塞内加尔,非洲杯,2015/1/19 23:59:00,1-2,0,2,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:29:22,2018/3/9 11:29:22,2015,33,44
2142,2142,2142,2262,31,塞内加尔,塞内加尔,博茨瓦纳,非洲杯,2014/11/20 03:00:00,3-0,0,0,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 11:29:22,2018/3/9 11:29:22,2014,35,107
2143,2143,2143,2263,31,塞内加尔,埃及,塞内加尔,非洲杯,2014/11/16 01:00:00,0-1,0,0,0,0.0,0(0),0(0),0.0,0,2,2018/3/9 11:29:22,2018/3/9 11:29:22,2014,60,35
2144,2144,2144,2264,31,塞内加尔,突尼斯,塞内加尔,非洲杯,2014/10/16 03:15:00,1-0,0,0,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:29:22,2018/3/9 11:29:22,2014,22,35
2145,2145,2145,2265,31,塞内加尔,塞内加尔,突尼斯,非洲杯,2014/10/11 04:00:00,0-0,0,0,0,0.0,0(0),0(0),0.0,0,12,2018/3/9 11:29:22,2018/3/9 11:29:22,2014,35,22
2146,2146,2146,2266,31,塞内加尔,博茨瓦纳,塞内加尔,非洲杯,2014/9/11 01:00:00,0-2,0,0,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 11:29:22,2018/3/9 11:29:22,2014,107,35
2147,2147,2147,2267,31,塞内加尔,塞内加尔,埃及,非洲杯,2014/9/6 04:00:00,2-0,0,0,0,0.0,0(0),0(0),0.0,0,1,2018/3/9 11:29:22,2018/3/9 11:29:22,2014,35,60
2148,2148,2148,2268,31,塞内加尔,哥伦比亚,塞内加尔,国际友谊,2014/6/1 05:00:00,2-2,14,2,1,0.27,7(3),0(0),0.0,0,4,2018/3/9 11:29:22,2018/3/9 11:29:22,2014,3,35
2149,2149,2149,2269,31,塞内加尔,科索沃,塞内加尔,国际友谊,2014/5/25 23:00:00,1-3,0,1,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 11:29:22,2018/3/9 11:29:22,2014,0,35
2150,2150,2150,2270,32,日本,日本,韩国,东亚杯,2017/12/16 18:15:00,1-4,0,1,0,0.46,3(1),0(0),0.0,0,3,2018/3/9 11:30:11,2018/3/9 11:30:11,2017,57,60
2151,2151,2151,2271,32,日本,日本,中国,东亚杯,2017/12/12 18:20:00,2-1,0,1,0,0.52,7(2),0(0),0.0,0,4,2018/3/9 11:30:12,2018/3/9 11:30:12,2017,57,71
2152,2152,2152,2272,32,日本,日本,朝鲜,东亚杯,2017/12/9 18:15:00,1-0,0,0,0,0.6,9(3),0(0),0.0,0,9,2018/3/9 11:30:12,2018/3/9 11:30:12,2017,57,126
2153,2153,2153,2273,32,日本,比利时,日本,国际友谊,2017/11/15 03:45:00,1-0,8,1,0,0.45,6(4),0(0),0.0,0,4,2018/3/9 11:30:12,2018/3/9 11:30:12,2017,5,57
2154,2154,2154,2274,32,日本,日本,巴西,国际友谊,2017/11/10 20:00:00,1-3,16,4,0,0.34,5(3),0(0),0.0,0,6,2018/3/9 11:30:12,2018/3/9 11:30:12,2017,57,2
2155,2155,2155,2275,32,日本,日本,海地,麒麟杯,2017/10/10 18:30:00,3-3,0,0,0,0.61,15(4),0(0),0.0,0,7,2018/3/9 11:30:12,2018/3/9 11:30:12,2017,57,0
